id,component_id,component_code,vessel_code,job_id,job_code,work_order_id,work_order_no,job_title,maintenance_type,date_completed,running_hours_at_completion,performed_by,approved_by,approval_date,status,work_description,spares_used,remarks,is_component_replaced,created_at
799,COMP-1768374768149-xq053ewev,601.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697418-2fk1daqf0,MKR-IN-00076,WO-1770978832258-5kn3npe5l,MKR-IN-00076-601.005.02-2024-403,"Main Engine – Connecting Rods, Crosshead & Guide Assemblies Inspection - 1M",Maintenance,2024-06-12,,2nd Engineer,,2024-06-13,Approved,,,Completion delayed due to vessel operational schedule. Work carried out during port call.,f,2026-02-18 04:41:17.852341
798,COMP-1768374767914-980b44ij3,278.010.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375696813-k7ce9br2o,MKR-IN-00071,WO-1770978832255-c3il1pq5a,MKR-IN-00071-278.010.02-2024-169,"Impressed Current Cathodic Protection (ICCP), Inspection - 1M",Maintenance,2024-06-03,,2nd Engineer,,2024-06-05,Approved,,,Work delayed due to weather/operational constraints. Completed during port stay.,f,2026-02-18 04:41:17.845094
797,COMP-1768374767669-yjx9vuiay,7,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698505-5h32zwd3i,MKR-IN-00054,WO-1770967515018-8srwacb3y,UWO-7-2024-698,SYSTEMS FOR MACHINERY MAIN COMPONENTS - Electrical Fault - Motor Trip,Servicing,2024-06-16,,2nd Engineer,,2024-06-17,Approved,Motor tripped on overload. Investigated and rectified fault.,,Checks completed as per manufacturer guidelines for SYSTEMS FOR MACHINERY MAIN COMPONENTS - Electrical Fault - Motor Trip. Next service due as scheduled.,f,2026-02-18 04:41:17.838737
796,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-cg6m5uevs,WO-702.005.02-2024-228,"Purifier, Routine - 1W",Servicing,2024-06-01,,3rd Engineer,,2024-06-02,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,"Equipment tested satisfactorily after completion of Purifier, Routine - 1W. No issues found.",f,2026-02-18 04:41:17.833207
795,COMP-1768374768419-s2tgtqdrb,653.002.04,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698276-c54e3fxtf,MKR-IN-00080,WO-1770967515018-xosjisx0d,UWO-653.002.04-2024-782,AE3 Cylinder Covers W/Valves No.04 - Valve Leakage - Immediate Repair,Servicing,2024-06-09,,3rd Engineer,,2024-06-12,Approved,Valve found leaking during rounds. Repacked gland and replaced gasket.,,Checks completed as per manufacturer guidelines for AE3 Cylinder Covers W/Valves No.04 - Valve Leakage - Immediate Repair. Next service due as scheduled.,f,2026-02-18 04:41:17.827786
794,COMP-1768374768127-i0rmry7ao,601.004.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697152-3g29k6rfd,MKR-IN-00063,WO-1770978832256-3svjle2kq,MKR-IN-00063-601.004.01-2024-306,"ME Piston And Rings, Inspection - 500H",Maintenance,2024-06-23,,4th Engineer,,2024-06-25,Approved,,,Minor adjustments made. Equipment performance within acceptable parameters.,f,2026-02-18 04:41:17.823251
793,COMP-1768374767834-dbncpiany,601.053,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697585-z6leju6xr,MKR-IN-00066,WO-1770967515015-dzplq9yll,WO-601.053-2024-435,"ME Turbocharger Turbine, Cleaning - 500H",Servicing,2024-06-06,,2nd Engineer,,2024-06-09,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 3M-2 DIESEL ENGINE VOL II;5303.pdf
Pdf Page No: 196, 171, 172
Job Reference: Group No. 400
Chapter: Maintenance Schedule Of Main Parts


DESCRIPTION
===========
1. Cleaning of turbine side of turbocharger to be carried out (vegetal solid cleaning).",,"Checks completed as per manufacturer guidelines for ME Turbocharger Turbine, Cleaning - 500H. Next service due as scheduled.",f,2026-02-18 04:41:17.816253
792,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-8orveazus,WO-702.005.02-2024-229,"Purifier, Routine - 1W",Servicing,2024-06-09,,3rd Engineer,,2024-06-12,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:17.810215
791,COMP-1768374767805-z4lpo0038,411.001,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375696936-5tm00wdy6,MKR-SE-00016,WO-1770967515014-9zdsiyib7,WO-411.001-2024-400,"Radar Band Motor, Renewal/Replace - 10000H",Servicing,2024-06-13,,2nd Officer,,2024-06-14,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 4E-6 S-BAND RADAR;5303.pdf
Pdf Page No: 294
Chapter: 8 Countermeasures For Trouble And Adjustment
Section: Replacement Of Parts Periodically

DESCRIPTION
===========
1. Replace the motor.",,All checks completed as per manufacturer guidelines. Next service due as scheduled.,f,2026-02-18 04:41:17.804592
790,COMP-1768374768443-sj0hmblft,653.003.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698327-s9rfxwr8p,MKR-IN-00085,WO-1770967515004-gbx2bupuo,WO-653.003.06-2024-368,AE Cylinder Liner Inspection - 1M,Servicing,2024-06-29,,3rd Engineer,,2024-06-30,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

DESCRIPTION
===========
1. Liner Condition (Visual / Indirect)

Check for abnormal scavenge space condition (if accessible).

Look for signs of scuffing, scoring, or polishing (based on inspection ports or trend data).

Monitor liner condition through performance parameters if direct access is not possible.

2. Lubrication

Verify cylinder lubrication rate (if applicable) is as per maker’s recommendation.

Check lube oil distribution and absence of oil starvation signs.

Review lube oil consumption trends.

3. Cooling & Sealing

Monitor jacket water temperature and pressure related to cylinder No.01.

Check for cooling water leakage into cylinder or crankcase.

Verify condition of liner sealing arrangements (indirect observation).",,Minor adjustments carried out during AE Cylinder Liner Inspection - 1M. Performance within acceptable parameters.,f,2026-02-18 04:41:17.7998
789,COMP-1768374767863-71ynjfqzw,652.001,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698005-1lf3yhs0u,MKR-IN-00014,WO-1770967515018-5i2o4nqxk,UWO-652.001-2024-715,"Aux. Diesel Generator Aggregates, Complete No.02 - Bearing Overheating - Emergency Maintenance",Servicing,2024-06-09,,4th Engineer,,2024-06-11,Approved,Bearing temperature rising above normal. Emergency maintenance carried out.,,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:17.791982
788,COMP-1768374768216-m2muvqs0s,601.066.05,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697655-5q8kd9vp1,MKR-IN-00079,WO-1770967515018-qwwixoqvq,UWO-601.066.05-2024-688,ME Indicators No.05 - Hydraulic System Pressure Drop,Servicing,2024-06-14,,2nd Engineer,,2024-06-17,Approved,Hydraulic system pressure dropping. Investigated and found leaking fitting. Repaired.,,Equipment tested satisfactorily after completion of ME Indicators No.05 - Hydraulic System Pressure Drop. No issues found.,f,2026-02-18 04:41:17.782953
787,COMP-1768374767812-t7u0ew84e,501.002,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697009-atjcavi6y,MKR-IN-00073,WO-1770978832256-k6q7lea9d,MKR-IN-00073-501.002-2024-271,Covered (Totally Enclosed) Lifeboats Inspection - 1M,Maintenance,2024-06-20,,Electrican,,2024-06-21,Approved,,,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:17.77041
786,COMP-1768374767809-mr8172nux,411.002,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375696980-nrgz25fjw,MKR-SE-00016,WO-1770967515014-nn9zdlqma,WO-411.002-2024-408,"Radar Band Motor, Renewal/Replace - 10000H",Servicing,2024-07-07,,2nd Officer,,2024-07-09,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 4E-6 S-BAND RADAR;5303.pdf
Pdf Page No: 294
Chapter: 8 Countermeasures For Trouble And Adjustment
Section: Replacement Of Parts Periodically

DESCRIPTION
===========
1. Replace the motor.",,Completion delayed due to vessel operational schedule. Work carried out during port call.,f,2026-02-18 04:41:17.761644
785,COMP-1768374768127-i0rmry7ao,601.004.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697152-3g29k6rfd,MKR-IN-00063,WO-1770978832256-xj25pira9,MKR-IN-00063-601.004.01-2024-294,"ME Piston And Rings, Inspection - 500H",Maintenance,2024-06-26,,4th Engineer,,2024-06-28,Approved,,,"Required spare parts replaced during ME Piston And Rings, Inspection - 500H. Old parts retained for inspection.",f,2026-02-18 04:41:17.750365
784,COMP-1768374768236-120so6zd8,651.002.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697709-kfxro24s3,MKR-IN-00080,WO-1770978832259-sobmmmbcf,MKR-IN-00080-651.002.06-2024-543,AE Cylinder Covers with Valves Inspection - 1M,Maintenance,2024-06-26,,4th Engineer,,2024-06-29,Approved,,,Equipment tested satisfactorily after completion of AE Cylinder Covers with Valves Inspection - 1M. No issues found.,f,2026-02-18 04:41:17.740908
783,COMP-1768374768295-h5e40ctza,651.020.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697820-rz0yqv3qm,MKR-IN-00017,WO-1770967515017-exwc0qkr6,UWO-651.020.01-2024-528,AE1 Crankcase Doors W/Safety Valve No.01 - Sensor Failure - Replacement,Servicing,2024-06-18,,4th Engineer,,2024-06-20,Approved,Temperature/pressure sensor giving erratic readings. Replaced sensor.,,Small adjustments made to operating parameters. Equipment performance satisfactory.,f,2026-02-18 04:41:17.732819
782,COMP-1768374768143-4kulzp9vp,601.004.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697407-3iv0aw13h,MKR-IN-00063,WO-1770978832258-0vaav6xz0,MKR-IN-00063-601.004.06-2024-382,"ME Piston And Rings, Inspection - 500H",Maintenance,2024-07-05,,Chief Engineer,,2024-07-08,Approved,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,f,2026-02-18 04:41:17.724228
781,COMP-1768374768266-tk6i3d6y3,651.004.04,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697761-ng1ksopfr,MKR-OV-00025,WO-1770978832254-s2b4hrx1k,MKR-OV-00025-651.004.04-2024-029,AE Pistons and Connecting Rods Overhaul - 4000H,Maintenance,2024-06-21,,2nd Engineer,,2024-06-23,Approved,,,Small adjustments made to operating parameters. Equipment performance satisfactory.,f,2026-02-18 04:41:17.71893
780,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-1xz15vsvl,WO-702.005.02-2024-230,"Purifier, Routine - 1W",Servicing,2024-06-16,,3rd Engineer,,2024-06-17,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,Small adjustments made to operating parameters. Equipment performance satisfactory.,f,2026-02-18 04:41:17.713651
779,COMP-1768374768477-qqu2wjvsv,653.007.05,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698388-la8mztoez,MKR-IN-00015,WO-1770967515017-cjpv5fzwa,UWO-653.007.05-2024-595,"AE3 Main Bearings, Journals No.05 - Electrical Fault - Motor Trip",Servicing,2024-06-22,,3rd Engineer,,2024-06-23,Approved,Motor tripped on overload. Investigated and rectified fault.,,Small adjustments made to operating parameters. Equipment performance satisfactory.,f,2026-02-18 04:41:17.709184
778,COMP-1768374767987-exvabgvfn,601.002.04,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697096-fbznbr8bp,MKR-IN-00075,WO-1770967515018-ppnv1zy6s,UWO-601.002.04-2024-695,ME Cylinder Covers W/Valves No.04 - Pipe Leakage - Welding Repair,Servicing,2024-06-20,,2nd Engineer,,2024-06-22,Approved,"Pipe leakage found in engine room. Temporary repair carried out, permanent repair planned.",,Equipment tested satisfactorily after completion of ME Cylinder Covers W/Valves No.04 - Pipe Leakage - Welding Repair. No issues found.,f,2026-02-18 04:41:17.703172
777,COMP-1768374768319-j4kgq3mjf,652.002.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698020-wikm0w4cg,MKR-IN-00080,WO-1770978832260-vwflz52bn,MKR-IN-00080-652.002.02-2024-617,AE Cylinder Covers with Valves Inspection - 1M,Maintenance,2024-07-06,,4th Engineer,,2024-07-08,Approved,,,Minor adjustments carried out during AE Cylinder Covers with Valves Inspection - 1M. Performance within acceptable parameters.,f,2026-02-18 04:41:17.698101
776,COMP-1768374768266-tk6i3d6y3,651.004.04,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697761-ng1ksopfr,MKR-OV-00025,WO-1770978832254-1orncjzaf,MKR-OV-00025-651.004.04-2024-031,AE Pistons and Connecting Rods Overhaul - 4000H,Maintenance,2024-06-30,,4th Engineer,,2024-07-02,Approved,,,All maintenance checks completed per OEM recommendations. Next scheduled service as per PMS.,f,2026-02-18 04:41:17.693468
775,COMP-1768374768316-5z2wp3xqd,652.002.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698012-7xjbdpyvr,MKR-IN-00080,WO-1770967515018-wmelrymds,UWO-652.002.01-2024-721,AE2 Cylinder Covers W/Valves No.01 - Control System Malfunction,Servicing,2024-06-26,,2nd Engineer,,2024-06-27,Approved,Control system showing intermittent faults. Checked connections and calibrated.,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,f,2026-02-18 04:41:17.689033
774,COMP-1768374768482-7j8q5rba6,653.007.07,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698399-x8qa7tpr2,MKR-IN-00015,WO-1770967515018-jquqm3cbl,UWO-653.007.07-2024-689,"AE3 Main Bearings, Journals No.07 - Bearing Overheating - Emergency Maintenance",Servicing,2024-06-26,,3rd Engineer,,2024-06-28,Approved,Bearing temperature rising above normal. Emergency maintenance carried out.,,All checks completed as per manufacturer guidelines. Next service due as scheduled.,f,2026-02-18 04:41:17.592609
773,COMP-1768374768242-ybntycqh5,651.003.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697720-m80h9gkmd,MKR-IN-00085,WO-1770978832259-ri2dxqpu0,MKR-IN-00085-651.003.02-2024-561,AE Cylinder Liner Inspection - 1M,Maintenance,2024-07-03,,4th Engineer,,2024-07-05,Approved,,,Spare parts replaced as listed. Old parts retained for inspection/disposal.,f,2026-02-18 04:41:17.587668
772,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-vvu7zsf1a,WO-702.005.02-2024-231,"Purifier, Routine - 1W",Servicing,2024-06-24,,3rd Engineer,,2024-06-26,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,"Checks completed as per manufacturer guidelines for Purifier, Routine - 1W. Next service due as scheduled.",f,2026-02-18 04:41:17.582707
771,COMP-1768374767929-zn4ptm8ru,285.001.04,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375696845-n6aj2hzvt,MKR-IN-00072,WO-1770978832255-iltgjjkp5,MKR-IN-00072-285.001.04-2024-195,Ballast Tanks Inspection - 1M,Maintenance,2024-06-27,,4th Engineer,,2024-06-30,Approved,,,Work on Ballast Tanks Inspection - 1M delayed due to operational requirements. Completed during next available window.,f,2026-02-18 04:41:17.576425
770,COMP-1768374768022-1676057de,601.003.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697142-sgl4blc0c,MKR-OV-00012,WO-1770967515017-kb3nycgkt,UWO-601.003.06-2024-574,ME Cylinder Liners No.06 - Control System Malfunction,Servicing,2024-06-23,,2nd Engineer,,2024-06-26,Approved,Control system showing intermittent faults. Checked connections and calibrated.,,Checks completed as per manufacturer guidelines for ME Cylinder Liners No.06 - Control System Malfunction. Next service due as scheduled.,f,2026-02-18 04:41:17.572275
769,COMP-1768374768198-00vzkhq94,601.026.05,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697563-3dwpuuw6a,MKR-OV-00013,WO-1770978832258-t02ad8xyc,MKR-OV-00013-601.026.05-2024-439,"ME Fuel Injection Pump, Overhaul - 6000H",Maintenance,2024-06-27,,4th Engineer,,2024-06-29,Approved,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,f,2026-02-18 04:41:17.567514
768,COMP-1768374768204-bxjta0rjx,601.066.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697629-njv3hbmjn,MKR-IN-00079,WO-1770978832259-9jmj8iqoq,MKR-IN-00079-601.066.01-2024-462,Main Engine – Indicator Valves & Indicators Inspection - 1M,Maintenance,2024-07-10,,Electrican,,2024-07-13,Approved,,,Minor adjustments carried out during Main Engine – Indicator Valves & Indicators Inspection - 1M. Performance within acceptable parameters.,f,2026-02-18 04:41:17.559383
767,COMP-1768374768134-1plkxrd1k,601.004.03,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697375-cr8tdi34d,MKR-IN-00063,WO-1770978832256-p0uw36xad,MKR-IN-00063-601.004.03-2024-337,"ME Piston And Rings, Inspection - 500H",Maintenance,2024-06-26,,4th Engineer,,2024-06-28,Approved,,,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:17.550653
766,COMP-1768374768356-ss537bdpo,652.004.03,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698094-78ru7jdnt,MKR-OV-00025,WO-1770967515018-50me54gli,UWO-652.004.03-2024-808,AE2 Pistons And Connecting Rod No.03 - Pump Seal Failure - Emergency Repair,Servicing,2024-06-27,,3rd Engineer,,2024-06-29,Approved,Pump seal found leaking during routine watch. Emergency repair carried out.,,Minor adjustments carried out during AE2 Pistons And Connecting Rod No.03 - Pump Seal Failure - Emergency Repair. Performance within acceptable parameters.,f,2026-02-18 04:41:17.541545
765,COMP-1768374768178-hmzqv0b2h,601.007.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697472-y6r94qbm9,MKR-IN-00064,WO-1770967515018-eyo1sgs0j,UWO-601.007.06-2024-667,"ME Main Bearings, Journals No.06 - Sensor Failure - Replacement",Servicing,2024-06-28,,3rd Engineer,,2024-06-30,Approved,Temperature/pressure sensor giving erratic readings. Replaced sensor.,,Minor adjustments made. Equipment performance within acceptable parameters.,f,2026-02-18 04:41:17.534911
764,COMP-1768374768257-4wkh4k432,651.004.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697746-s7saml8xs,MKR-OV-00025,WO-1770978832254-l23wd075l,MKR-OV-00025-651.004.01-2024-020,AE Pistons and Connecting Rods Overhaul - 4000H,Maintenance,2024-07-13,,4th Engineer,,2024-07-15,Approved,,,Equipment tested satisfactorily after completion of AE Pistons and Connecting Rods Overhaul - 4000H. No issues found.,f,2026-02-18 04:41:17.529041
763,COMP-1768374767967-jb4k6wuji,554.003.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697044-c0vvqlmi8,MKR-IN-00050,WO-1770967515018-7chxugmoe,UWO-554.003.02-2024-629,Compressors W/Drive Unit No.02 - Sensor Failure - Replacement,Servicing,2024-06-23,,4th Engineer,,2024-06-26,Approved,Temperature/pressure sensor giving erratic readings. Replaced sensor.,,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:17.523182
762,COMP-1768374767582-vu0vc0c3u,27,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768374783248-r2uv8ufaf,MKR-IN-00071,WO-1770967515017-kapbubri7,UWO-27-2024-521,"MATERIAL PROTECTION, EXTERNAL - Control System Malfunction",Servicing,2024-07-17,,4th Engineer,,2024-07-19,Approved,Control system showing intermittent faults. Checked connections and calibrated.,,Small adjustments made to operating parameters. Equipment performance satisfactory.,f,2026-02-18 04:41:17.516968
761,COMP-1768374768406-ge71b71p9,652.020.07,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698224-rwuyfro47,MKR-IN-00017,WO-1770978832255-pu2s5poas,MKR-IN-00017-652.020.07-2024-105,"DG Cylinder Liner, Visual Check - 2Y/8000H",Maintenance,2024-07-07,,4th Engineer,,2024-07-10,Approved,,,"Checks completed as per manufacturer guidelines for DG Cylinder Liner, Visual Check - 2Y/8000H. Next service due as scheduled.",f,2026-02-18 04:41:17.508979
760,COMP-1768374768511-709kv1bk1,702.005.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698538-eaypatso8,MKR-IN-00054,WO-1770967515004-hgmplp0vv,WO-702.005.02-2024-232,"Purifier, Routine - 1W",Servicing,2024-06-28,,3rd Engineer,,2024-06-30,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,f,2026-02-18 04:41:17.501927
759,COMP-1768374768239-6wbm7nkr9,651.003.01,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697715-p7a1yt6pq,MKR-IN-00085,WO-1770967515004-8gk2tkq94,WO-651.003.01-2024-333,AE Cylinder Liner Inspection - 1M,Servicing,2024-07-03,,3rd Engineer,,2024-07-05,Approved,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

DESCRIPTION
===========
1. Liner Condition (Visual / Indirect)

Check for abnormal scavenge space condition (if accessible).

Look for signs of scuffing, scoring, or polishing (based on inspection ports or trend data).

Monitor liner condition through performance parameters if direct access is not possible.

2. Lubrication

Verify cylinder lubrication rate (if applicable) is as per maker’s recommendation.

Check lube oil distribution and absence of oil starvation signs.

Review lube oil consumption trends.

3. Cooling & Sealing

Monitor jacket water temperature and pressure related to cylinder No.01.

Check for cooling water leakage into cylinder or crankcase.

Verify condition of liner sealing arrangements (indirect observation).",,Additional observations during AE Cylinder Liner Inspection - 1M - recommend follow-up at next scheduled interval.,f,2026-02-18 04:41:17.497675
758,COMP-1768374767994-apqr6kc7v,601.002.06,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375697108-vju6zh1n5,MKR-IN-00075,WO-1770978832256-2wqgmt481,MKR-IN-00075-601.002.06-2024-286,Main Engine – Cylinder Covers with Valves Inspection - 4000H,Maintenance,2024-07-07,,Chief Engineer,,2024-07-10,Approved,,,Equipment tested satisfactorily after maintenance. No issues found.,f,2026-02-18 04:41:17.493843
757,COMP-1768374768342-0re8c70di,652.003.04,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698069-j6vg6yyo2,MKR-IN-00085,WO-1770978832260-bs9jt164r,MKR-IN-00085-652.003.04-2024-673,AE Cylinder Liner Inspection - 1M,Maintenance,2024-07-14,,4th Engineer,,2024-07-17,Approved,,,Consumable parts replaced as per maintenance plan. Used parts stored for disposal.,f,2026-02-18 04:41:17.489718
756,COMP-1768374768533-xnq4n84q4,712.013.02,7440571a-841a-11ed-aa7c-7003bca91a86,JOB-1768375698841-71vlsv54t,MKR-IN-00059,WO-1770967515017-x5938ybm1,UWO-712.013.02-2024-542,LO Separator Booster Pumps No.02 - Electrical Fault - Motor Trip,Servicing,2024-07-01,,4th Engineer,,2024-07-04,Approved,Motor tripped on overload. Investigated and rectified fault.,,Equipment tested satisfactorily after completion of LO Separator Booster Pumps No.02 - Electrical Fault - Motor Trip. No issues found.,f,2026-02-18 04:41:17.485275
